,gt_len,model_len,obstacle_hit
2991ad7c-c4a6-4e80-89c5-81e86bf41d6b.pt,104.0,,
c25c3fb8-7698-4d4c-af92-7126c5a2faf7.pt,69.0,,
6279a3b0-e5d1-4eb7-801b-eb55c6356448.pt,134.0,356.0,159.0
41122a95-5f12-4639-8505-bc0e278b3907.pt,121.0,186.0,57.0
6c620b36-f8c2-4988-9ffe-41c1501733bd.pt,107.0,411.0,162.0
d569db62-d33c-43b6-88a7-f79b9a2d3c94.pt,86.0,,
8bbd4b50-9964-4253-b931-fe1c49df1574.pt,81.0,,
ced42f4e-e415-4c05-9b03-aa48270be1e2.pt,73.0,,
27848f22-fe58-498d-a70f-5f554ccd4cbb.pt,79.0,,
7bddd3cd-e0ff-4758-94e3-b0f6430f4d21.pt,111.0,251.0,78.0
53a818c2-b1e3-4688-9a73-16a827111bd8.pt,133.0,636.0,204.0
eff77026-1119-4c25-baa7-ddab2491f290.pt,87.0,350.0,30.0
c819ed02-b114-4874-a8a0-954d0ab25576.pt,173.0,,
2fa2ef03-3ab0-4c1a-9d8c-1ee8614e0538.pt,69.0,,
3dce2631-6908-4ccb-9084-9f2c79d72889.pt,122.0,302.0,117.0
078de410-5c0a-4531-bcef-bc9be8c80553.pt,56.0,,
8c08b29e-a0dc-4805-a34a-d904f0aca615.pt,113.0,,
c2d83a79-3560-4973-9003-6899132d0e0a.pt,86.0,,
951d7216-a15b-4a0b-ac33-b39ae8ee26d6.pt,83.0,,
b177bdfb-98dd-43ca-8da1-be0a748dd156.pt,93.0,,
1f4e55b3-15bf-4e3e-a71b-490030a54b5e.pt,60.0,586.0,140.0
5978e458-8f5f-4cd7-9690-f11f544d5609.pt,110.0,233.0,63.0
ebabd98a-b385-483b-8cb5-088a56130174.pt,72.0,597.0,62.0
099458b9-9a19-4ea6-b407-98b99b1f27cc.pt,119.0,,
74ee58af-e349-434c-8638-33ffe262e87a.pt,119.0,472.0,48.0
b5b3f130-0640-4848-bcca-6383769c0f77.pt,91.0,,
25bd621a-c317-4df0-8c8d-91096a0394d1.pt,65.0,,
332d45c8-04aa-4c9a-9547-d6138b574ae2.pt,121.0,708.0,72.0
fdb1cb95-3e5d-4010-8ed0-d531ee5799b2.pt,88.0,324.0,137.0
4835134e-413f-4dd2-ba56-1d8dcdd1fef6.pt,91.0,,
d26f61ec-cb75-4f30-a520-459a8ac51a69.pt,93.0,421.0,149.0
7fe40d9b-56ea-452f-8aa6-37f46b650a22.pt,78.0,,
7e13a6f5-dd22-4307-9b86-fff44b51ff24.pt,73.0,323.0,67.0
7d1fd00d-741a-4c70-8c97-1763e02d23d4.pt,79.0,,
dbe8fbcf-3cd8-44aa-a0dc-96d6775e0342.pt,58.0,,
4ac58db4-e3d5-4f12-9672-35cafb720081.pt,68.0,,
ddafed63-db38-42fe-b485-99a774aae401.pt,104.0,227.0,0.0
1f4e74bd-782a-4382-9808-9c6ca774b4d2.pt,81.0,371.0,89.0
99f3aa7c-009e-4831-9b37-7b01b8c76a4b.pt,145.0,,
b38fecb7-377a-4436-8664-096f1cdb399c.pt,111.0,402.0,115.0
477228e5-2884-4954-8b67-503ac5738d1f.pt,125.0,231.0,65.0
64d37a44-8d5b-46ce-af57-9214af684033.pt,87.0,,
b1784e01-6389-4d41-a5b1-5218cd29a51b.pt,105.0,,
6826c591-3cd2-4fd2-8979-eddc1f38aaa8.pt,105.0,,
ee7f9a98-507b-42be-a784-e3a131c7626e.pt,63.0,,
c0738377-24e1-46a4-9aa0-f179c701efe4.pt,64.0,,
f557fb2d-b22e-4b25-a6ba-782ae59d6d9a.pt,103.0,325.0,91.0
4c8fc2f4-3364-43d0-b7ae-3ad69aa7e555.pt,84.0,,
d1a96b7e-de2c-4194-90df-69485c1596e4.pt,121.0,221.0,81.0
b84fe8c8-cdeb-4c06-98b0-19941559b056.pt,92.0,,
63bfccd0-22c0-46e8-8966-5c79ce424a28.pt,90.0,549.0,141.0
4ab7e065-cb81-4672-853f-c3ca443c6f3b.pt,137.0,230.0,84.0
1c3a8a5a-5e64-49be-b7f3-9d0d94239a83.pt,97.0,,
2a0a834e-5cff-4e96-a950-d17909bcba82.pt,71.0,659.0,224.0
53d3ffa0-0c33-467a-a3ec-73c08232fc5f.pt,74.0,,
8e0bc75e-4262-4537-9b7a-2b03a7272cad.pt,94.0,309.0,97.0
4f5c3897-cd22-462f-bc48-49c4ee138493.pt,44.0,100.0,52.0
4d134f4e-b29d-40c9-833e-32f087089e63.pt,106.0,,
6c9985d4-0401-4969-977b-fa14a42de6bd.pt,72.0,,
dd194ae6-b0e3-49da-af2e-f65052b3fc32.pt,93.0,,
c375dd23-ed98-4c95-9f93-a418ea09f8ed.pt,134.0,,
057d3582-4802-4e62-8757-ca80bba735cb.pt,86.0,,
eb8be1da-1465-4016-bfe4-065fe351cead.pt,85.0,311.0,49.0
ecd066b5-4c0c-4278-90b3-5eb07e2383b3.pt,85.0,,
d7f5230c-3c21-4a99-9206-c012200deb77.pt,118.0,,
11674d8b-bc80-40a9-8767-7845bdfb22b0.pt,77.0,,
01b4cd0b-298a-4e95-bc38-502547db79c2.pt,135.0,211.0,87.0
13e50886-6133-43ff-85d3-dcc1d54a4161.pt,133.0,,
7325f312-bdbe-489e-815d-2c6a079c657f.pt,115.0,,
f104eff5-36b6-47c1-a068-676f8a848417.pt,110.0,373.0,106.0
0532bb8c-0bbf-4f33-82e0-a877ebe16e81.pt,100.0,589.0,173.0
2d47752a-7ad1-4bca-a683-5da951a44bb8.pt,63.0,,
79f1db30-4768-4542-bae7-e0920eb31ef2.pt,92.0,,
d8d35b36-da30-42be-96ac-c8572c6da41b.pt,77.0,198.0,37.0
5fec68d8-8c66-423d-8178-b0d569bc9140.pt,84.0,,
0d948a73-e971-405b-a9f9-4869b791c9ca.pt,89.0,,
e40d2440-03a1-452b-acd5-2241a7f7c420.pt,76.0,,
463e27f4-3509-411f-8b2f-801cebe63b61.pt,123.0,219.0,72.0
c4f7ac9f-63a8-48cf-9ccd-aa082ba6521d.pt,60.0,,
92b6c146-d858-43c7-afec-cfd9f56ddb63.pt,112.0,,
21eedf50-668d-4252-9db1-58573ca4b757.pt,95.0,204.0,0.0
bd8694f1-2881-47c6-bda8-88ab6cf2c7fc.pt,115.0,,
b57205b8-ef96-4e23-bd6a-37ed898e6559.pt,134.0,182.0,86.0
08ec8e91-d8fe-4bf4-839c-38a00c639dae.pt,172.0,,
e1be2b73-da5e-413e-a8a7-71ffa43c4b0d.pt,83.0,,
6f5d043d-ed8b-41a7-88fb-26f201938282.pt,85.0,,
1bf49f74-9e66-45b9-a380-1b6c7c3b7fac.pt,55.0,,
f8bd3fa8-d613-491c-bf8e-25d4d0f9b014.pt,107.0,398.0,153.0
815fc1c7-312a-45a7-9e5c-57a227e5743d.pt,95.0,,
da0a2234-d81b-424f-88b5-97a35409813e.pt,84.0,,
6315a921-7486-4c99-9ae9-37c0bee89b89.pt,80.0,,
4b704d46-b757-4e5e-a18e-2a9ef10b796d.pt,81.0,604.0,106.0
16fa05f2-df3d-4ee9-8f23-d300183b4f26.pt,107.0,,
c78d3f24-2449-4437-9953-872d68e07d53.pt,84.0,,
6f580dea-a9e9-48bd-bef0-317dc3662196.pt,100.0,,
90ef73e7-8741-4e73-a1a7-3f33bc63c75b.pt,125.0,,
38c57f56-2528-4882-a44a-183dbb0fb0c3.pt,103.0,211.0,45.0
d72febb4-56f2-43d0-9763-1062b8332b12.pt,93.0,,
153025f3-3f03-4e49-b4d4-8ed6c9051f72.pt,106.0,,
7aa7bf99-3b15-4a85-8561-5426ae461497.pt,108.0,198.0,34.0
a8ab2346-1d17-439e-8016-2e63cc7cad7e.pt,84.0,,
be874098-989e-49ad-85e8-b6306c426a17.pt,88.0,,
449842a7-df4b-4343-9f0f-a0dd49c4be79.pt,104.0,,
5eadb385-6802-4733-aaac-113220051eda.pt,43.0,,
b434dea3-e7ee-46b9-9203-969ab6c1ee34.pt,97.0,,
6f143a73-ab9d-4ebc-afc2-b02903aac87f.pt,99.0,487.0,57.0
9e615c2c-236d-4a1f-96cb-a5b599d44594.pt,110.0,377.0,73.0
89a249e4-9527-4dd2-9927-df4ac4447e71.pt,120.0,443.0,101.0
5b027f0d-b063-4ac2-9e4a-9f2aa7e5c31a.pt,65.0,,
3ee5f51f-6b1b-47c6-85ba-ea5bf058f90a.pt,79.0,,
8c25fd31-5420-4bee-91d1-5cc23d8a3555.pt,186.0,260.0,71.0
9dd9d643-ed72-44a3-aceb-481aaf9a301d.pt,103.0,427.0,96.0
d4148d8a-3878-4d44-9d2f-46b7a24161c1.pt,99.0,,
20c1afdf-0f7a-4ce1-a40f-b55ddc60d91e.pt,85.0,,
ddf05c6a-832b-4910-8acc-e085140d7273.pt,83.0,,
7addea41-c40f-4771-8356-bcaa4d2a0b9e.pt,62.0,,
beba4741-27b7-4dfa-8212-9d5878d344a6.pt,45.0,,
05a9f0c2-be37-4c33-991d-da7ec05992fd.pt,104.0,422.0,80.0
8e8be96c-8e68-436f-afd4-73b045302018.pt,72.0,,
1a1d30f7-0ae0-45c3-8b7e-dd0c700f8ced.pt,98.0,,
530c661a-f505-40e1-abae-013fee7de34d.pt,78.0,277.0,45.0
d8e2ae14-0ada-4d40-b910-06d605227be1.pt,134.0,,
2681dc7c-86ec-406b-8140-0fa2551c1266.pt,81.0,,
0a56d7a6-85f8-4ee1-8685-4c3e52331a0b.pt,118.0,,
e5c0a1a7-f06c-4f4a-bf03-cb27da662d3c.pt,72.0,,
7968d53b-e673-4954-9f95-57629849f20e.pt,104.0,,
7374c5e1-346d-4a77-a043-6d5680fcc6a5.pt,102.0,,
a13641b5-2cef-441a-b572-a9ef2e9cfd02.pt,58.0,,
a6ae3909-5901-4b5d-add4-5824a02d9d81.pt,78.0,,
9ba922cf-7546-46fe-bd67-f731098ec8d1.pt,82.0,,
da48b6af-e44d-4c03-af8f-408048d6137f.pt,77.0,,
acf38e99-b133-4e5f-9f3a-84d8b7afa98c.pt,85.0,,
3abca3e5-0e87-4b33-8bd9-8f76f2d84183.pt,89.0,521.0,126.0
2207f589-1de1-4c04-ad5e-daf125699110.pt,115.0,497.0,317.0
7a34c159-f469-4522-97d2-a5d42a50bf93.pt,85.0,,
3815f4e9-7c83-42da-befc-b2c05a252051.pt,86.0,,
e0203ad7-997f-4734-aceb-6b96c69a32cc.pt,111.0,,
81b478d8-8c06-4543-b1d9-efa2a30e0dcb.pt,134.0,,
d17c2547-4905-4a62-b739-25beade19aac.pt,118.0,270.0,79.0
7540ae5f-f0f5-4c39-8612-938c3cc94561.pt,96.0,473.0,59.0
af0334b3-6c5c-467d-8b51-4fc8e746ec85.pt,52.0,,
e0a6a9f4-d199-4b86-a334-53a397b65ce2.pt,109.0,,
064e23e9-b957-4ddb-bfaf-b3d677eb3ba1.pt,146.0,459.0,158.0
254157a0-d201-42a2-9896-6ba7d85f39dd.pt,108.0,,
54ece456-8e69-4273-9f96-2872a5f6475c.pt,106.0,191.0,41.0
37f95fad-a93e-46ee-b925-17cafd7e19d7.pt,58.0,,
b0b38d63-95dc-45cc-83a2-0940e7fa0c48.pt,112.0,,
29d3746d-650f-4955-820e-a71dd52f190c.pt,51.0,,
d318fd2f-62c7-4594-a817-c14c244466e4.pt,70.0,,
2f7f7b6d-e55e-4ae9-852b-19a074df97a1.pt,96.0,169.0,60.0
3b352504-b659-45ef-80b2-19f1bd088209.pt,119.0,,
33f4314d-2e1b-448b-9a99-d3ab5772e095.pt,144.0,,
d64feed5-fe26-401d-8029-ff3832f7adf6.pt,112.0,,
28a29da5-c2fe-4706-947c-6b37c55196d7.pt,68.0,,
92203c8e-cedd-4002-84c8-93ac136a3f19.pt,118.0,,
446ee4e5-6dd3-4426-ab0f-caf49babb305.pt,75.0,,
c1b8eb20-db52-467d-bbb9-c74e799ec337.pt,93.0,282.0,76.0
2fb9d07c-eae1-497f-bfff-cb0813564dbb.pt,85.0,,
98ac0b27-83f2-40ce-9b6e-2d79369a480e.pt,98.0,,
9447583d-b0ca-4551-9662-c5ff103a8698.pt,64.0,,
c535b4e7-ff70-4957-a9ae-e47d2e36d991.pt,50.0,,
10d7b4f3-5f21-4868-b34e-60bc203a034a.pt,88.0,498.0,97.0
e7f7f5a2-6fac-4932-9b5d-28dfb7c39942.pt,113.0,186.0,51.0
1a2b6c85-da94-454c-9e86-446c39fa674d.pt,116.0,,
c6eae637-99b0-4301-beb7-1668089531b7.pt,115.0,,
58b8fe20-9308-4dea-97c8-81cd1c510544.pt,103.0,,
644952ee-79a0-4197-bb63-066bcd434890.pt,86.0,,
76f5456d-a4a3-4e85-b131-8294a8744095.pt,61.0,,
7f642fca-fb43-4802-89a9-467bdc9f1e1d.pt,152.0,,
3e18f774-abec-4067-ab51-c4a71b80f9ff.pt,63.0,,
c1cf0a36-3e3c-416e-8fbd-77fb4cd0702b.pt,74.0,,
ee826c73-a4e9-4c35-b22f-e85b652c0e78.pt,73.0,,
ff8f3acd-0e21-40e0-9479-f4a3b8902bf4.pt,88.0,,
fa78f3b1-4898-4666-84a1-f1692009a9bf.pt,125.0,285.0,118.0
4af0f07c-8a2f-40cc-8155-ef8515dd5704.pt,76.0,,
6e67e061-5102-4c2f-872b-a549cd155c51.pt,97.0,,
cb0eb002-08c2-45ed-b2fd-f8c29d46d000.pt,107.0,,
a7410558-8bc8-4ceb-aab4-751d81e4842f.pt,95.0,,
317ced19-69d2-4941-946a-ffdbdcba4898.pt,86.0,,
0d6484a2-85e8-4c51-a06b-b6770504f956.pt,96.0,309.0,55.0
e5fea387-5a26-4d2e-8e80-e9b00a563dff.pt,65.0,,
5e8bc80e-fb7d-4119-bf6d-4ff338fff0a6.pt,64.0,,
755b0ea1-5117-4168-ba94-ac699dea89de.pt,61.0,,
fde2616d-9674-4049-91d6-1adde8ed1ded.pt,100.0,,
834b4861-7e32-4284-95f7-6bdbd085c4c5.pt,116.0,164.0,69.0
1b9aa8d5-813a-4ec1-9aa8-8b14443b46ff.pt,115.0,,
775fea14-3b0e-4e88-b47b-b923ec6e3765.pt,103.0,,
6de0a313-bc0e-4cd3-a829-4b09ac28fc3d.pt,80.0,554.0,175.0
88507ea9-1801-455e-b9fa-35651a32632c.pt,124.0,,
66f62827-c187-486a-93b1-2993e4fdaae4.pt,64.0,,
ec6b3896-bc9d-48cf-930e-80a45ff44670.pt,115.0,206.0,53.0
f4a81eff-b620-4bf1-8d20-a61741276d6d.pt,63.0,,
71d8e71b-b224-49f8-8372-f1405d4ad23e.pt,57.0,,
008bc478-a516-4d60-b41d-568591172194.pt,94.0,323.0,64.0
3293e1af-9c77-4525-b80d-cedcc839cb47.pt,49.0,544.0,20.0
e3370029-e00e-457f-ab4d-a0dab43ef2af.pt,122.0,,
66bd1738-ffa3-400d-81f9-d13cf72eaffa.pt,101.0,256.0,41.0
964e7aa2-fe87-4d09-a370-b367c0323bd1.pt,71.0,,
5f35c55e-5231-4277-a84f-98590e2b12ed.pt,93.0,,
e6aac8cf-c962-469a-9afd-0993c987b1c8.pt,95.0,,
a5add671-3d3d-4a0c-bca9-cf880a6f5065.pt,66.0,,
163c04c2-4417-4475-9ee8-17323e6eb1b0.pt,66.0,,
5c048282-f81b-41f4-835d-cc693069154a.pt,131.0,,
56612020-adfd-45ed-a8a7-5ac515620c72.pt,56.0,,
18033341-3a95-4a3a-ab22-934ce548e70d.pt,140.0,196.0,80.0
c8c261a8-610b-4920-a07a-d55aae773b68.pt,93.0,,
9a69dc38-0270-482c-b405-f88e7663dd58.pt,128.0,183.0,67.0
9e0e2f4c-e390-4670-a248-8a3932f75682.pt,108.0,,
8f183189-bafa-49d0-98ce-4ef708cca26a.pt,103.0,,
9a9caa84-7c68-4232-806f-76d4f027f7a0.pt,90.0,312.0,27.0
6f59fd67-6337-4517-99e6-49a11cf62877.pt,85.0,,
e4de23f4-86c7-4ad1-ad33-ffe089ce3a61.pt,88.0,,
60a9a26f-671a-47ff-8aa2-46b321fbba19.pt,54.0,,
2300aea9-5e51-4c98-b6be-7c05be3f29d4.pt,55.0,167.0,0.0
f08e72cd-a057-4573-bc85-aa8fe6e0dd01.pt,81.0,,
11caf14e-8766-4186-8044-ba88d2bd122c.pt,82.0,,
e44779d6-0d72-46fc-be69-e6864373f8ce.pt,48.0,,
3f5c9a56-18f8-46f4-b78c-9e88a21a77a0.pt,86.0,,
4caa8c0a-1127-424b-845b-94ce4c1e5656.pt,65.0,,
6fac1b69-aaa9-4d17-b01c-1969ed724570.pt,106.0,,
65981fbe-acc3-4a30-81d3-6e00081cd5f9.pt,63.0,,
1fd10425-ed22-4254-bf20-9a256a88a64c.pt,84.0,,
e8fea141-1b3d-40a8-889f-efdd20eb553f.pt,87.0,293.0,19.0
b233cc75-ee1a-4bfb-8d95-86006d7e840c.pt,99.0,,
89cf00cf-a91f-411e-97b0-75286e513475.pt,99.0,,
e355c496-741f-4599-9f31-d644eb48f688.pt,68.0,,
1ca20ebe-cb75-4272-8094-4a16900c8d87.pt,84.0,365.0,87.0
d8e17cab-eb29-4935-a4a0-c8693e211514.pt,107.0,,
7e460044-14b3-4f96-b028-f360eaadb777.pt,99.0,,
8b291b79-f965-41e1-874a-fc1902d26d5a.pt,94.0,644.0,214.0
351c4356-d91a-454d-9219-f392604cae2c.pt,100.0,237.0,132.0
afceb05b-d945-417f-92f4-886c33f2c168.pt,93.0,,
fa576c9f-826b-401f-978f-9a0f91d885b8.pt,93.0,,
9a23489b-564b-4ace-9c03-245500208762.pt,81.0,,
50c01e88-174d-44b3-8167-af9ed88edd86.pt,105.0,,
2fb6c405-0fdc-4e23-b757-890d0b2e7d0f.pt,102.0,326.0,58.0
008f05a3-728f-4edb-8b4d-9313fa6c75e3.pt,61.0,,
8dac2f60-549d-4e6e-b6d2-a1524e8a8ba4.pt,147.0,400.0,157.0
796d5ac1-4b02-4d7c-b4c1-6c01d8af79a9.pt,113.0,,
a75f2c3c-e290-444f-a8f9-14690838d9ce.pt,69.0,,
ea0ab4fb-1fd6-4db7-9a69-5a81f69beec7.pt,59.0,,
b704323e-c02d-4092-977c-64f5d2fd0f2b.pt,94.0,301.0,23.0
d4ffb56f-9df6-4820-9135-b4674cad1a7b.pt,72.0,,
6a7bc6dd-a59c-4e8a-b1c7-fa986722c747.pt,119.0,235.0,44.0
e82e7b38-43a6-46fc-ab29-df9168fe9957.pt,107.0,203.0,72.0
019d0af5-b1dd-4061-ac22-41c52acd1c85.pt,58.0,,
316e2d37-732c-4127-80f3-3c534362a38f.pt,119.0,,
a047b9ed-2a05-466b-9b38-edaddd54d48f.pt,138.0,210.0,32.0
6c2ce2fd-cea6-4f14-9eed-e551fee4071b.pt,104.0,,
721f0880-1f6e-4baa-bdb5-a5c976d33226.pt,72.0,,
5da3631d-a997-4254-a72f-e42d0fc4d415.pt,60.0,,
216e0158-1f5b-45ea-90bd-881acb1b16b2.pt,85.0,,
d8f35d69-c1e7-407e-8d57-f7b298c1a084.pt,96.0,256.0,20.0
ae808d22-fd7d-446e-bc41-964f74e1363c.pt,85.0,,
fd3ab680-404c-475e-96cb-7b46d692fa51.pt,89.0,365.0,84.0
7282d461-d2fd-4c0c-b4a7-19b379755615.pt,60.0,,
d2c44372-4550-474b-9837-6198dbb8296e.pt,118.0,,
df390fb2-c2cc-4f36-9795-93675ce44218.pt,107.0,,
aa7a17ca-925b-484e-af9a-2685a8ae7924.pt,109.0,,
ef92faca-fc00-405c-bf0c-4c0b9d3852b9.pt,91.0,,
ff041715-5d37-416e-90ca-5633857c133c.pt,96.0,,
49979229-8b79-462a-bd9a-9550a5237ec0.pt,67.0,,
01bc5e18-ac3c-4b1d-aa80-4776aa8d07c5.pt,83.0,,
36f159c7-e312-4b9d-975f-4e3bf5536576.pt,41.0,,
37077358-1b53-4712-bcc8-95e1a682bcea.pt,81.0,,
1cbdf786-5ff9-41cf-b29a-1c100b3dba5a.pt,81.0,,
5048c7b4-da4e-4345-9568-f5321c777c0b.pt,88.0,,
41650c48-f307-4795-a14e-c44ae38e776d.pt,112.0,,
f3f9518f-87e1-4a5e-a2ae-aa0166dc1516.pt,71.0,,
4c230b24-817d-466e-8401-5b12f7e41889.pt,83.0,927.0,91.0
e911e55d-d74a-4b5f-a70e-3d90ad5975f6.pt,113.0,,
fbe5bffe-52b0-452b-a2fc-25b2cd067af1.pt,89.0,,
6e49273a-9d31-44b9-b569-1f60d36f11c9.pt,80.0,,
e0641d69-daa2-4999-bd7d-3e97389d8235.pt,93.0,,
1238cccc-4f25-4c41-967a-8ada68a65b72.pt,45.0,,
ff919455-4bcb-480e-843a-19e73df02762.pt,70.0,,
104173dd-983f-4cb7-abd6-dd300e10693c.pt,107.0,,
23e0db2a-4192-444b-8b25-8785cf19f04b.pt,108.0,,
b40f6531-8450-4889-b2f0-545de83f4d20.pt,71.0,,
5c61cc57-d852-4600-9737-110d99ed7647.pt,120.0,,
9492904c-d2ac-4a6f-a3b4-c0aeeb818bee.pt,93.0,,
23dc01f9-2914-4600-8017-3561a1971adc.pt,89.0,,
aece08be-8ec1-4d46-b01a-bfc0dff058c8.pt,37.0,,
231c78cd-7dd2-46f2-8906-a99c36602324.pt,124.0,,
4d7fdeb3-add2-47fd-b1ee-7b408979bb1d.pt,122.0,276.0,58.0
e7372b51-6585-4b78-b4cc-da358a4dba98.pt,65.0,,
ef8f847b-eca7-4835-947f-5dbf8c2713ea.pt,60.0,,
58f10803-ce94-4223-b19e-5238e24ed5fa.pt,61.0,,
3190ee5c-0d2d-4896-963c-709112fee7c6.pt,63.0,,
a6b42950-6062-4928-92c2-51c8532ce0de.pt,114.0,204.0,21.0
1ace4b39-db84-475b-b009-f5c360627f6c.pt,88.0,391.0,30.0
30aae775-5a4e-43df-81a4-fdf76efe310d.pt,100.0,,
12446de9-bace-4ae3-9d34-ad30450a76e3.pt,101.0,192.0,47.0
4eda9bd5-d899-4c16-8548-2ca757c91d2e.pt,100.0,,
b72554c2-bea3-4266-940f-b295d2f6a966.pt,93.0,,
e7bfed48-7f4b-4895-92ea-121049c053c7.pt,160.0,305.0,87.0
d23c2b1d-08fd-418c-a3e7-bfd45f450bc3.pt,115.0,,
88d20235-eab8-41f1-80d4-45f03bcf762e.pt,119.0,,
c4d7bd40-0574-4f94-82d5-7e436be93a81.pt,69.0,,
9ea6658a-678f-45f3-878e-f80ee6e655c5.pt,118.0,,
6c448d49-128c-4fbf-84a2-90183497d239.pt,114.0,,
cd47c3e5-c81f-4f21-a243-9a0eeb1943b6.pt,102.0,210.0,48.0
ee7c5dcf-d676-4e4b-ab81-b6fe2564def8.pt,95.0,300.0,58.0
422864ec-aba2-427a-b4dd-b02e68f5205f.pt,49.0,,
98a49c09-05a0-4fba-bd78-db8630ff79ec.pt,95.0,,
774969b2-7127-42eb-8176-3be765e1242e.pt,23.0,,
2da54337-d353-4448-8f71-19b366d9c469.pt,108.0,,
4669de28-7149-443f-9653-5a958896a69b.pt,76.0,,
06e1ea2a-b087-42fc-b512-ae774b524574.pt,101.0,,
99c1eb02-c024-477a-ad26-87c0745b666c.pt,79.0,,
cf444264-32e9-4290-8132-09018eba1ebd.pt,125.0,,
b64e9a5d-20ba-41c9-93a7-620b4f0b7098.pt,85.0,,
2b572282-b030-4262-9597-a275d7644b7b.pt,92.0,,
c392e9c0-8590-421a-aec5-19ee407f80e7.pt,110.0,,
75e0bd84-84c3-4868-bbb6-716459df4901.pt,99.0,,
6bf2df9e-afdf-4cf7-a868-5d5e886599b3.pt,62.0,,
1590a353-9a3c-437e-b2f0-419f6245487d.pt,154.0,429.0,95.0
63650fb1-efcb-4ac6-9193-ba139a05b374.pt,73.0,,
567c2f73-64d8-403a-840c-46358acea141.pt,57.0,156.0,16.0
d806788f-701d-4a05-b258-02162220ea1d.pt,72.0,,
f8a974a9-b46b-4023-8ba9-706b35c06d91.pt,54.0,,
a3a2659b-e8f2-466e-a362-5b5d10d33bb1.pt,82.0,,
03adf83b-fee0-4fbe-8315-de2324584e33.pt,84.0,,
5818ab19-b308-4d00-bf3d-6ec02309b405.pt,96.0,,
ba5cffb2-d327-4b79-b654-30d188dc0b28.pt,57.0,,
ddb79a93-175e-4b89-98f9-f892ab55b633.pt,87.0,,
133f3e53-339c-4285-9eca-8d59f5ebfd27.pt,113.0,,
c6885f91-1597-43b2-83ae-ac70e747ed4d.pt,67.0,,
6f31d156-d97f-4a69-a492-70412bf86803.pt,76.0,586.0,87.0
8a7e96aa-6ffa-4b34-a01e-2a0cbb1876bb.pt,69.0,,
1150e751-3034-41e5-bdd3-b8499e07720a.pt,104.0,199.0,19.0
1c2b25b7-1593-4824-ba0b-9b73d8198e55.pt,110.0,,
c75e2ecb-3c91-4383-ad2b-512b468c4158.pt,128.0,252.0,83.0
86c46077-430f-4b6d-800b-578ef7b703af.pt,102.0,,
887f5fb4-4adb-47c5-9b4e-7a00be25141b.pt,130.0,,
9b488332-e2b1-4169-970c-373662f188e8.pt,84.0,,
ba130395-e90d-43c8-b5be-3537aa0a9275.pt,142.0,,
74067231-da3e-4cdb-8a06-3698d21f30f2.pt,48.0,,
3aa0b4e8-6dd7-4288-835b-39c15824b91e.pt,110.0,184.0,83.0
aafe7cea-6163-4bda-8903-0a137f13ed5c.pt,128.0,,
92470ff9-9580-4f10-a2c3-917adb63a5f4.pt,128.0,,
27530054-8ae3-4bf6-9bf8-19bed56a2202.pt,96.0,,
368360cb-b584-4966-9fa0-5cd769515219.pt,104.0,,
25fa4f34-001e-4342-b818-25456afb145f.pt,111.0,372.0,48.0
8dd85d0c-139b-4349-addb-f5ec7c0dfa07.pt,66.0,,
8ef0898f-55d7-4463-ae0d-c6f72318fcd3.pt,74.0,,
d034910d-a7b3-4c9f-b0dd-5d6b8c40effe.pt,107.0,190.0,78.0
98433a31-0bbb-406c-8142-70e1d2cec4d7.pt,122.0,,
dd9d64a2-9ccc-4f64-9fac-a326a2d9f405.pt,69.0,,
215011a6-3ded-4c36-b8f1-438bf3d6db2a.pt,126.0,308.0,88.0
a3b97f06-5fdb-4487-bc54-b716821c4c53.pt,75.0,,
476b32c3-96e4-4689-95e7-57f8d03dccc5.pt,57.0,,
c860901d-be5e-465d-8e4a-166876d4666b.pt,117.0,,
83690bc6-f237-45a4-9557-de3ed02a6d18.pt,79.0,,
cd7596b5-482b-4a3f-a240-20677baaf5b6.pt,89.0,,
9859dbbd-4e03-44f8-afdf-975819daa555.pt,70.0,,
d5e5bb82-f45e-4dca-9f74-eb5b2f64f860.pt,138.0,,
b5b4e561-1a12-499a-a808-bdd9a0b01309.pt,114.0,,
6ff52b54-2513-4412-afe6-8bfd7101ff30.pt,111.0,,
efea622d-0fbe-488b-acfd-67ae70e21a39.pt,52.0,,
a4078c04-9425-4736-8d6f-bf6a0f99b936.pt,91.0,,
f3417869-f452-47ea-a709-008a12dda67e.pt,99.0,,
9297350f-4513-4622-8401-860e0f8ab7b5.pt,87.0,,
bf8394d2-8d3a-48be-a18c-4d292c2f3bbd.pt,57.0,,
7d9e85e3-1897-41e2-ba94-2713421c1f21.pt,105.0,,
12da9c4b-3976-43f7-9176-7215c740851f.pt,105.0,322.0,37.0
87142ae9-7d18-4587-acc7-cf72996fa46b.pt,88.0,,
f0dfecdc-4fc0-42bb-b829-b185074cc3bb.pt,65.0,,
70a96f92-d6a1-420f-930b-1058469531f9.pt,105.0,430.0,34.0
88f74e21-a350-40da-817e-cf4c3fb9c0ff.pt,60.0,,
eb8bd753-6670-4db7-bee6-89568724974b.pt,69.0,,
a89c5662-deab-475a-b4de-cd24b567c367.pt,119.0,,
60b82e87-3345-437e-92ba-4c36a0e71325.pt,86.0,,
d041b416-4683-47a9-a456-77b317ad14d7.pt,106.0,,
78bbf9a9-a1fa-4c11-b228-659a031649e9.pt,121.0,443.0,150.0
